,waitlistFlag,sanctionFlag,contactDetails_address_geoLocationDetails_latitude,contactDetails_address_geoLocationDetails_longitude,Room Size,home,maximumRAD,maximumDAP
7712,True,False,-37.859129,145.1841767,27.23,Victoria Grange Residential Aged Care Facility,650000.0,111.84
7713,True,False,-37.859129,145.1841767,40.12,Victoria Grange Residential Aged Care Facility,850000.0,146.25
7714,False,False,-36.7514971,144.2659072,17,Victoria Heights Residential Care,350000.0,60.22
7718,True,False,,,14,Victoria Park Hostel,200000.0,34.41
7719,True,False,,,12,Victoria Park Hostel,180000.0,30.97
7720,True,False,,,18,Victoria Park Nursing Home,260000.0,44.73
7721,True,False,,,14,Victoria Park Nursing Home,230000.0,39.57
7722,False,False,-33.2823779,151.5519717,17.00m2,Vietnam Veterans Keith Payne VC Hostel,500000.0,86.03
7723,False,False,-33.2823779,151.5519717,18.00 m2,Vietnam Veterans Keith Payne VC Hostel,500000.0,86.03
7724,False,False,-33.2823779,151.5519717,17.00m2,Vietnam Veterans Keith Payne VC Hostel,500000.0,86.03
7725,False,False,-33.2823779,151.5519717,17.00m2,Vietnam Veterans Keith Payne VC Hostel,500000.0,86.03
7727,False,False,-34.4504986,149.4721077,The single room is approximately 18 sqm.,Viewhaven Lodge,390000.0,67.1
7729,True,False,-37.9752905,145.2761453,12,Viewhills Manor,470000.0,80.87
7730,True,False,-37.9752905,145.2761453,12,Viewhills Manor,310000.0,53.34
7731,True,False,-37.9752905,145.2761453,12,Viewhills Manor,370000.0,63.66
7732,False,False,-32.099117,115.773244,4m x 3m,Villa Dalmacia Aged Care Facility,350000.0,60.22
7734,False,False,-32.099117,115.773244,3.7m x 3.6m,Villa Dalmacia Aged Care Facility,350000.0,60.22
7735,True,False,-27.9764494,153.4148352,21.0 to 22.3 sqm,Villa La Salle Retirement Village,335000.0,57.64
7736,True,False,-27.9764494,153.4148352,20.5 to 21.9 sqm,Villa La Salle Retirement Village,335000.0,57.64
7737,True,False,-27.9764494,153.4148352,37.3 sqm,Villa La Salle Retirement Village,370000.0,63.66
7738,True,False,-27.9764494,153.4148352,21.0 to 22.0 sqm,Villa La Salle Retirement Village,360000.0,61.94
7739,True,False,-27.9764494,153.4148352,39.0 sqm,Villa La Salle Retirement Village,380000.0,65.38
7740,True,False,-27.9764494,153.4148352,21.0 sqm,Villa La Salle Retirement Village,320000.0,55.06
7741,True,False,-27.9764494,153.4148352,39.0 sqm,Villa La Salle Retirement Village,380000.0,65.38
7745,True,False,-38.0238914,145.3292965,14m2,Villa Maria Aged Care Residence Berwick,350000.0,60.22
7746,True,False,-38.0238914,145.3292965,20m2,Villa Maria Aged Care Residence Berwick,530000.0,91.19
7747,False,False,-37.851047,144.9992953,20m2,Villa Maria Aged Care Residence O'Neill,530000.0,91.19
7748,False,False,-37.8710103,145.2337086,19m2,Villa Maria Aged Care Residence Wantirna,350000.0,60.22
7749,False,False,-37.8710103,145.2337086,19m2,Villa Maria Aged Care Residence Wantirna,530000.0,91.19
7751,False,False,-37.6923186,145.0632538,14m2,Villa Maria Bundoora,530000.0,91.19
7752,False,False,-37.6923186,145.0632538,14m2,Villa Maria Bundoora,350000.0,60.22
7753,True,True,-27.4586628,153.029735,21,Villa Maria Centre,450000.0,77.42
7754,True,True,-27.4586628,153.029735,30,Villa Maria Centre,0.0,0.0
7758,True,False,-34.4530186,150.8424374,21.6,Villa Maria Centre,350000.0,60.22
7759,True,False,-34.4530186,150.8424374,27,Villa Maria Centre,350000.0,60.22
7761,False,False,,,19,Villa Serena,450000.0,77.42
7762,False,False,,,18,Villa Serena,450000.0,77.42
7763,False,False,,,27,Villa Serena,550000.0,94.63
7764,False,False,,,23,Villa Serena,500000.0,86.03
7765,False,False,,,57,Villa Serena,800000.0,137.64
7766,False,False,-34.9298663,138.5160575,57,Villa St Hilarion-Fulham,800000.0,137.64
7767,True,False,-31.8304327,115.822858,13,Villa Terenzio,380000.0,65.38
7768,True,False,-31.8304327,115.822858,17,Villa Terenzio,410000.0,70.54
7769,True,False,-35.2362753,149.0518968,18-23 square metres.,Villaggio Sant Antonio Hostel,500000.0,86.03
7770,True,False,-35.2362753,149.0518968,17.5,Villaggio Sant Antonio Hostel,500000.0,86.03
7771,True,False,-35.2362753,149.0518968,16-17 square metres,Villaggio Sant Antonio Hostel,400000.0,68.82
7772,True,False,-33.877646,150.971535,25,Villawood Nursing Home,400000.0,68.82
7780,True,False,,,Minimum 20m2,Violet Town Memorial Bush Nursing Home,450000.0,77.42
7781,True,False,,,Minimum 16m2,Violet Town Memorial Bush Nursing Home,450000.0,77.42
7783,True,False,,,Minimum 19m2,Violet Town Memorial Bush Nursing Home,450000.0,77.42
7784,False,False,-34.9889416,138.5905963,Approx 20 sqm,ViTA,420000.0,72.26
7785,False,False,-34.9889416,138.5905963,Approx 20 sqm,ViTA,420000.0,72.26
7786,True,False,-31.6709199,115.7191176,16.92m2,Vivian Bullwinkel Lodge,345000.0,59.36
7787,True,False,-31.6709199,115.7191176,18m2,Vivian Bullwinkel Lodge,485000.0,83.45
7788,True,False,-31.6709199,115.7191176,14m2,Vivian Bullwinkel Lodge,250000.0,43.01
7789,True,False,-38.0939132,144.3453968,12,Vonlea Manor,310000.0,53.34
7790,True,False,-38.0939132,144.3453968,12,Vonlea Manor,420000.0,72.26
7791,True,False,-24.4081655,150.516149,At least 20 sq mt.,Wahroonga Retirement Village,350000.0,60.22
7792,True,False,-24.4081655,150.516149,At least 20 sq mt.,Wahroonga Retirement Village,350000.0,60.22
7793,True,False,-24.4081655,150.516149,At least 15 sq mt.,Wahroonga Retirement Village,300000.0,51.62
7794,True,False,-24.4081655,150.516149,At least 15 sq mt.,Wahroonga Retirement Village,300000.0,51.62
7795,True,False,-24.4081655,150.516149,At least 20 sq mt.,Wahroonga Retirement Village Hostel,350000.0,60.22
7796,True,False,-24.4081655,150.516149,At least 20 sq mt.,Wahroonga Retirement Village Hostel,350000.0,60.22
7797,True,False,-24.4081655,150.516149,At least 15 sq mt.,Wahroonga Retirement Village Hostel,300000.0,51.62
7798,True,False,-24.4081655,150.516149,At least 15 sq mt.,Wahroonga Retirement Village Hostel,300000.0,51.62
7800,True,False,-34.160264,138.7434354,17 sqm,Wakefield Aged Care Service,320000.0,55.06
7801,True,False,-34.160264,138.7434354,13 sqm,Wakefield Aged Care Service,320000.0,55.06
7803,True,False,-34.160264,138.7434354,15 sqm,Wakefield Aged Care Service,320000.0,55.06
7814,True,False,-34.160264,138.7434354,21 sqm,Wakefield Aged Care Service,320000.0,55.06
7818,False,False,,,19 to 23,Walkerville Residential Care Centre,650000.0,111.84
7819,False,False,,,14 to 18,Walkerville Residential Care Centre,425000.0,73.12
7822,False,False,,,26,Walkerville Residential Care Centre,0.0,0.0
7823,False,False,,,14 to 18,Walkerville Residential Care Centre,590000.0,101.51
7847,True,False,-37.8056764,145.3098247,16.5,Walmsley Friendship Village Aged Care,420000.0,72.26
7850,True,False,-37.8056764,145.3098247,16.5,Walmsley Friendship Village Aged Care,350000.0,60.22
7853,True,False,-37.8056764,145.3098247,19,Walmsley Friendship Village Aged Care,420000.0,72.26
7854,False,False,-32.001827,115.899035,18.13,Waminda Hostel,450000.0,77.42
7855,False,False,-32.001827,115.899035,14.21,Waminda Hostel,400000.0,68.82
7857,False,False,-31.7512693,115.819193,The rooms range from 13m2 to 15m2 excluding ensuit,Wanneroo Community Nursing Home,450000.0,77.42
7860,True,False,-34.9606597,138.63421,17,War Veterans Home Myrtle Bank,450000.0,77.42
7861,True,False,-34.9606597,138.63421,19,War Veterans Home Myrtle Bank,450000.0,77.42
7862,True,False,-34.9606597,138.63421,18,War Veterans Home Myrtle Bank,450000.0,77.42
7863,True,False,-34.9606597,138.63421,17,War Veterans Home Myrtle Bank,275000.0,47.32
7864,True,False,-34.9606597,138.63421,21,War Veterans Home Myrtle Bank,550000.0,94.63
7866,True,False,-34.9606597,138.63421,16,War Veterans Home Myrtle Bank,275000.0,47.32
7867,True,False,-34.9606597,138.63421,21,War Veterans Home Myrtle Bank,450000.0,77.42
7868,False,False,-36.5871443,145.0164071,21,Waranga Aged Care Hostel,450000.0,77.42
7872,False,False,-26.400983,146.252129,14.5 sq metres,Waroona Multipurpose Centre,0.0,0.0
7874,False,False,-26.400983,146.252129,14.5 sq metres,Waroona Multipurpose Centre,0.0,0.0
7875,False,False,-26.400983,146.252129,14.5 sq metres,Waroona Multipurpose Centre,0.0,0.0
7877,False,False,-26.400983,146.252129,14.5 sq metres,Waroona Multipurpose Centre,0.0,0.0
7879,False,False,-26.400983,146.252129,14.5 sq metres,Waroona Multipurpose Centre,0.0,0.0
7881,False,False,-26.400983,146.252129,14.5 sq metres,Waroona Multipurpose Centre,0.0,0.0
7883,False,False,-26.400983,146.252129,14.5 sq metres,Waroona Multipurpose Centre,0.0,0.0
7885,False,False,-26.400983,146.252129,17.1 sq metres,Waroona Multipurpose Centre,0.0,0.0
7888,False,False,-26.400983,146.252129,14.5 sq metres,Waroona Multipurpose Centre,0.0,0.0
7890,False,False,-26.400983,146.252129,14.5 sq metres,Waroona Multipurpose Centre,0.0,0.0
7893,False,False,-26.400983,146.252129,17.1 sq metres,Waroona Multipurpose Centre,0.0,0.0
7894,False,False,-26.400983,146.252129,14.5 sq metres,Waroona Multipurpose Centre,0.0,0.0
7896,False,False,-26.400983,146.252129,14.5 sq metres,Waroona Multipurpose Centre,0.0,0.0
7898,False,False,-26.400983,146.252129,14.5 sq metres,Waroona Multipurpose Centre,0.0,0.0
7908,False,False,-37.9230929,145.0729946,17.34,Warrawee Nursing Home,450000.0,77.42
7909,False,False,-37.9230929,145.0729946,17.34,Warrawee Nursing Home,500000.0,86.03
7910,False,False,-37.9230929,145.0729946,26.65,Warrawee Nursing Home,550000.0,94.63
7911,False,False,-37.9230929,145.0729946,12.3,Warrawee Nursing Home,350000.0,60.22
7912,True,False,-34.5725931,150.7997503,Average floor size 18m2 or more,Warrigal Care Albion Park Rail,750000.0,129.04
7915,True,False,-34.5725931,150.7997503,Average floor size 16m2 or more,Warrigal Care Albion Park Rail,430000.0,73.98
7916,True,False,-34.5725931,150.7997503,Average floor size 14m2,Warrigal Care Albion Park Rail,430000.0,73.98
7917,True,False,-34.5725931,150.7997503,Average floor size 18m2 or more,Warrigal Care Albion Park Rail,750000.0,129.04
7919,True,False,-34.6553953,150.2948515,Average floor size 18m2,Warrigal Care Bundanoon,750000.0,129.04
7920,True,False,-34.6553953,150.2948515,Average floor size 18m2,Warrigal Care Bundanoon,550000.0,94.63
7921,True,False,-34.6553953,150.2948515,Average floor size 18m2,Warrigal Care Bundanoon,550000.0,94.63
7922,True,False,-34.6553953,150.2948515,Average floor size 18m2,Warrigal Care Bundanoon,375000.0,64.52
7923,True,False,-34.6553953,150.2948515,Average floor size 18m2,Warrigal Care Bundanoon,375000.0,64.52
7924,True,False,-34.6553953,150.2948515,Average floor size 18m2,Warrigal Care Bundanoon,750000.0,129.04
7929,True,False,-34.7310492,149.7108201,Average floor size 18m2 or more,Warrigal Care Goulburn,400000.0,68.82
7930,True,False,-34.7310492,149.7108201,Average floor size 20m2 or more,Warrigal Care Goulburn,400000.0,68.82
7931,True,False,-34.5476847,150.8440831,Average floor size 20m2 or more,Warrigal Care Mt Warrigal,400000.0,68.82
7933,True,False,-35.356065,149.2277275,Average floor size 20m2,Warrigal Care Queanbeyan,540000.0,92.91
7938,True,False,-17.518547,146.018001,16m2-22m2,Warrina Innisfail,400000.0,68.82
7939,True,False,-17.518547,146.018001,16m2-22m2,Warrina Innisfail,400000.0,68.82
